source,text,label
zaytung,bbgden bu yana bir ton manyakla diyalog kurmak zorunda kalan öykü serter malulen emeklilik i̇çin sgkya başvurdu,sarcastic
trt,bakan fidan lavrov görüş,non-sarcastic
trt,çelik fanatik eğitim hak engelle açık bir faşizm,non-sarcastic
zaytung,fırsat tanzim aynı fiyat sat yap bekle aycan market mahalle vergi bağla açıkla,sarcastic
trt,tbmm başkan kurtul türk dünya ortak bir alfabe kavuş önem beklenti biri,non-sarcastic
zaytung,i̇şporta tezgahlarına yönelik zabıta baskınını fuat avniden gizlemeyi başaran hükümette yüzler gülüyor,sarcastic
zaytung,kck merkez yönetim kurul kadar üye biz bil,sarcastic
trt,hrant dink cinayet dava karar açıkla,non-sarcastic
zaytung,sağlık bakan koca doktor git sağlık şiddet sorun çöz,sarcastic
zaytung,son olarak netflix ve blutvyi de denetimi altına alan rtükte sıradaki hedef instagram storyleri,sarcastic
trt,bakan terör örgüt derhal silah teslim,non-sarcastic
trt,kartalkaya yangın facia şüphe hak tutukla karar,non-sarcastic
zaytung,bahar gel birlikte art bekle terör olay karşı hükümet erken önlem menfur saldırı şimdiden lanetle,sarcastic
trt,minguzzi ailesini tehdide soruşturma,non-sarcastic
trt,büyükelçi ata resmi gazete,non-sarcastic
zaytung,başbakan erdoğan maalesef fasulye bir gece önce ısla pişir kadın var,sarcastic
trt,görme engelliler ti̇heke en çok hissedilebilir yol için başvurdu,non-sarcastic
trt,bakan fidan dışişi bakan gayriresmi toplantı katıl,non-sarcastic
trt,emine erdoğan moğolistan cumhurbaşkanı bir ara gel,non-sarcastic
zaytung,i̇nternet üzerinden i̇kramiye dağıtan euro milliones lottery milyon dolarlar veriyoruz alan yok,sarcastic
trt,tff yabancı var hakem karar,non-sarcastic
zaytung,dünyanın en müreffeh ülkelerinden biri olarak bilinen danimarkada ölüm oranı lere kadar gerileyerek tarihin en düşük seviyesine ulaştı,sarcastic
trt,cumhurbaşkanı erdoğan fenerbahçe beko tebrik,non-sarcastic
zaytung,tren kazasında bir i̇hmal varsa bile yazamayacak olan türk medyası yayın yasağının tam olarak kime getirildiği sorusuna yanıt arıyor,sarcastic
trt,arabul ücret tarife belirle,non-sarcastic
zaytung,dayısının oğlunu hiçbir i̇şe sokamayan ak parti milletvekili meclis bahçesinde üzerine benzin dökerek kendini yaktı,sarcastic
zaytung,maliye bakan şimşek bütçe görüşme sert çık lira taksi fiş hangi yaz,sarcastic
trt,ak parti mkykde yeni isim yer aldı,non-sarcastic
trt,yargıtay pınar gültekin cinayet dava boz karar itiraz,non-sarcastic
trt,bakan fidan rus mevkidaş lavrov görüş,non-sarcastic
zaytung,bu videom milyon izlenirse kendimi öldüreceğim diyen genç youtuber türkiyeye umut oldu böyle böyle kurtulucaz bu salaklardan,sarcastic
trt,nüfus politika yüksek kurul ocak topla,non-sarcastic
trt,cumhurbaşkanı erdoğan cennet vatan sokak terör teslim,non-sarcastic
trt,tbmm başkan kurtul sabahattin zaim anma program konuş,non-sarcastic
trt,özgür özel boykot liste kafe saldırı gözaltı,non-sarcastic
trt,i̇zinsiz mayıs gösterisi soruşturması şüpheli tutuklandı,non-sarcastic
trt,buz hokey dünya şampiyona kadın yaş alt altın madalya,non-sarcastic
trt,bayraktar kizilelma bir uçuş testini daha başarıyla tamamladı,non-sarcastic
zaytung,ysk uyarıyor youtubeda izlediğiniz sokak röportajlarına çok güvenmeyin,sarcastic
zaytung,maliye bakanı naci ağbaldan müjde ötvsini ödeyene çok az bir ücret farkıyla araba hediye edeceğiz,sarcastic
trt,şam halep havalimanı kabul,non-sarcastic
zaytung,bulgaristan dolandırıcılar birliği kişi başına düşen geliri hızla eriyen türkiyenin bana para yolla yanına geliym dolandırıcılığı kapsamından çıkarıldığını açıkladı,sarcastic
trt,ogm te milyon fidanı toprakla buluşturdu,non-sarcastic
zaytung,seçim kampanya tek baş sür fazla binali yıldırım bugün abi göz sev sus umut tüken,sarcastic
trt,asır felaket ikinci yıl,non-sarcastic
trt,sırrı süreyya önder son yolcu uğurla,non-sarcastic
trt,tmsf kayyım yetki ilgi iddia yanıt,non-sarcastic
trt,hafta son hava,non-sarcastic
trt,cevdet yılmaz haka fidan suriye ziyaret ilişkin açıkla,non-sarcastic
trt,emine erdoğan çiftçi aynı sofra paylaş mutlu yaşa,non-sarcastic
trt,bakan fidan avrupa amerika gel destek kes süre gazze soykırım bit,non-sarcastic
zaytung,sayılı khk ile yanlışlıkla i̇stanbul ve çevresinde kar yağışının da yasaklandığı ortaya çıktı,sarcastic
trt,kurtul türkiye yeni bir dönem başlangıç,non-sarcastic
trt,emine erdoğan deprem hayat kaybet,non-sarcastic
trt,dmm i̇bbye yönelik soruşturma kapsamındaki gözaltılar ile ilgili iddiaları yalanladı,non-sarcastic
trt,cevdet yıl kalkın sür kal sosyal refah artır,non-sarcastic
zaytung,gün sms ata pizza zincir cinnet geçir sokak vatandaş sal,sarcastic
trt,cumhurbaşkanı erdoğan fransa cumhurbaşkanı macro görüş,non-sarcastic
zaytung,başarı öyküsü özgürlüğün elli tonu öncesi ailesinin çeyrek asırlık biçki dikiş kursunu bdsm kursuna çeviren genç girişimci talebe yetişemiyor,sarcastic
trt,savunma sanayii i̇cra komitesi toplandı,non-sarcastic
zaytung,gösterdiği tek yaratıcılık emaresi balatta kedi fotoğrafı çekmek olan bankacı artık yaratıcılığını kullanabileceği bir i̇ş yapmak i̇stiyor,sarcastic
zaytung,savaş kaç gel rus türkiye seçim dönem gir anla çalış ukrayna cephe için güven,sarcastic
trt,nato üye ülke dışişleri bakan antalya,non-sarcastic
trt,yıldırım düş sonuç asker şehit,non-sarcastic
zaytung,sarai sierranın kocası cinayeti i̇tiraf etti eşimi türkiyeye tek başına gitmesi için ben ikna ettim,sarcastic
trt,bakan terörist için tek kurtul yol yüce türk adalet teslim,non-sarcastic
zaytung,erken rezervasyonla alanyadaki yıldızlı otele ulaşan i̇lk kafile otelin kaba i̇nşaatını bitirmek üzere,sarcastic
trt,irak ve suriyenin kuzeyinde terörist etkisiz hale getirildi,non-sarcastic
trt,bakan bayraktar suriye tekrar imar için üzeri düş yap,non-sarcastic
trt,kırmızı bülten ara şüphe türkiye getir,non-sarcastic
zaytung,birkaç yüz milyon dolarlık yatırımla on binlerce ağacı kesip milyar dolarlık altın çıkarma hakkı kazanan alamos gold anlaşmanın fazla i̇yi olmasından kıllanmaya başladı kesin bir pislik var,sarcastic
trt,mhp genel başkan bahçe filiz akın için taziye mesaj,non-sarcastic
trt,tatar türkiye avrupa büyük deprem gözleme sahip ülke,non-sarcastic
trt,emine erdoğan sıfır atık hareket atık bir gelecek anahtar,non-sarcastic
zaytung,dünya sağlık örgütü çaresi bulunduğu halde i̇laç sektörü batmasın diye açıklanmayan yeni bir hastalık keşfedildiğini duyurdu,sarcastic
zaytung,sünnet kız kaçır köy her şey erdoğan yetiş muhtar bir saray,sarcastic
trt,fahrettin altun çanakkale ruh dün bugün millet büyük güç,non-sarcastic
trt,tpao mol macaristan doğal gaz ara,non-sarcastic
trt,i̇letişim başkanı altundan mayıs mesajı,non-sarcastic
trt,fetö operasyon gözaltı sayı yüksel,non-sarcastic
zaytung,hazine maliye bakanlık seçim yap arap para dilen dayalı yeni ekonomik program tanı kal taşı model,sarcastic
zaytung,apple o fiyata öküz alınır esprisini herkesin yaptığından emin olduktan sonra iphone in türkiyede de satışa çıkarılacağını açıkladı,sarcastic
zaytung,rusya yanlış vur açıkla ardından ahmet davutoğlu cephe hüzün ben düşün,sarcastic
trt,suriye ülke dön sür,non-sarcastic
trt,derbi kazan beşiktaş,non-sarcastic
zaytung,tek başına girdiği milli piyango i̇halesini çetin geçen bir mücadele sonrası ziraat bankasıdemirören ortak girişim grubu kazandı,sarcastic
trt,cumhurbaşkanı erdoğan filistin dost parlamento başkan toplantı katıl,non-sarcastic
trt,yht bugün kadar milyon yolcu taşı,non-sarcastic
zaytung,her şey yolunda giderse yıl sonra okul servis ücretinin maliyetini çıkarmaya başlayacak olan efe ozan eycen i̇lkokula başladı,sarcastic
zaytung,türkiye sadece tek bir kurumdan maaş aldığı ortaya çıkan akpli bürokrat i̇çin seferber oldu,sarcastic
trt,dışişi ekvador düzenle saldırı kına,non-sarcastic
trt,bakan yerlikaya türkiye cumhuriyet hukuk devlet boykot çağrı bük,non-sarcastic
zaytung,turizm hükümet çağrı bari gözaltı biz yolla bat,sarcastic
trt,cumhurbaşkanı erdoğan türkiye kayıt dış siyaset dönem kapa,non-sarcastic
trt,cumhurbaşkanı erdoğan aile yönelik hakaret tepki yağ,non-sarcastic
zaytung,huawei elektrik yerine otogazla şarj olan düşük yakıt tüketimli mate lpg modelini tanıttı,sarcastic
trt,bakan göktaş kadınlar için yeni çalışma modelleri geliştiriyoruz,non-sarcastic
trt,cumhurbaşkanı erdoğan kent dönüşüm ilgili çalış çarşamba gün millet paylaş,non-sarcastic
trt,cumhurbaşkanı erdoğan gazze tehcir vahşet,non-sarcastic
trt,öğren güçlük öğrenci ayrım yap okul idari para ceza,non-sarcastic
trt,i̇letişim başkanı altundan surviving assad belgesel serisine ilişkin paylaşım,non-sarcastic
zaytung,i̇çişleri bakanlığından rahatlatan açıklama halen milyon bin vatandaşımız hayatta,sarcastic
zaytung,düğün üzeri sene geçen melis saral dülger gelinlik fotoğraf sev beğeni sun,sarcastic
trt,ege deniz büyük deprem,non-sarcastic
zaytung,reina saldırgan yakala beraber sevin türkiye bir saldırı görüş üzere kendi kamp çek,sarcastic
zaytung,genç subay rahat ula darbe iyi ayak düş,sarcastic
zaytung,rakı adabını en i̇yi bilen adam olarak tanınan yaşındaki aydın boysan artık lütfen benim peşimi bırakın,sarcastic
trt,cumhurbaşkanı erdoğan mgk genel sekreter hacımüftüoğlu kabul,non-sarcastic
zaytung,jennifer lawrenceın oscar töreni düşüşüne saatler kala heyecan dorukta,sarcastic
trt,fenerbahçe galatasaray uefa avrupa ligi son için saha çık,non-sarcastic
trt,tbmm veri karar ulusal yapay zeka zirve başla,non-sarcastic
zaytung,hala bir i̇şi olduğu i̇çin şükretme çabaları pazartesi sendromuna yenik düştü mk iyiydik böyle ya,sarcastic
zaytung,gizem buray kpss öncesi stresle baş etmeye çalışıyor kazansam da atamazlar atasalar da alacağım para ayda dolar etmiyor,sarcastic
zaytung,ruşen amca oğul ölü bulun,sarcastic
zaytung,restorasyon tahliye kapalı çarşı esnaf büyük değişim şimdi kapitalizm gölge sat ağaç kes,sarcastic
trt,kabine üyelerinden i̇stanbuldaki yürüyüşe destek,non-sarcastic
zaytung,türkiyede ölümüne herkesin birden üzüldüğü son i̇smin barış manço olduğu açıklandı,sarcastic
trt,hafta yaklaşık milyon araç denetle,non-sarcastic
zaytung,kışlık mont fiyatlarındaki aşırı yükselişin ardından i̇kinci el ayı kapanı piyasası son yılın en parlak dönemini yaşıyor,sarcastic
zaytung,kent dönüşüm proje başla yozgat belediye şehir komple eskişehir taşı karar,sarcastic
zaytung,her şehit haberinin ardından konserini erteleyen ünlü popcu baba mesleği olan dönerciliğe geri döndü,sarcastic
zaytung,lady gaga güzel yılbaş geçir,sarcastic
trt,nato yusuf dikeç türkiye paylaşım,non-sarcastic
zaytung,ankara büyükşehir belediye bülent arınç bulun çukurambar komple yık köprü kavşak çevir hazırla,sarcastic
zaytung,merkez banka dolar sert müdahale piyasa bol miktar bayrak göbek yiğit bulut sür,sarcastic
zaytung,devlet bahçe mhp siyaset yap zorla odak sert çık kir oyun gel,sarcastic
trt,chp kurultay dava ertele,non-sarcastic
zaytung,twitter selam söyle akraba panik bura keşfet,sarcastic
zaytung,hazine ve maliye bakanı mehmet şimşek herhangi bir şey alıp satmadan da vergi ödeme i̇mkanı sunan yeni paketi tanıttı,sarcastic
trt,terör türkiye süreç ilgili önem açıkla,non-sarcastic
trt,trumpın gazze planı yeni bir yıkımın habercisi mi,non-sarcastic
zaytung,dış ticarette yeni gelir modeli çalışmak i̇çin işi̇de giden türkler,sarcastic
zaytung,kar satışı yapmak i̇çin dan milyon dolar bozduran miles brown capital investmentın adı sivasın bir i̇lçesine verildi,sarcastic
zaytung,i̇stanbul ağır ceza mahkemesi bir türlü gelmeyen bahar i̇çin yakalama ve zorla getirme kararı çıkardı,sarcastic
zaytung,mhp lider bahçe beştepe gerçek geçmiş gün kahya kostüm defile podyum çık,sarcastic
trt,tbmm başkan kurtul misakımilli paylaşım,non-sarcastic
zaytung,seçim öncesi kavga edebileceği i̇ç düşman kaynaklarını fazla hızlı tüketen ak parti başa dönüyor napıyonuz lan soğancılar,sarcastic
zaytung,hafta son avm git binlerce aile dağıl eşik,sarcastic
trt,chpli belediyelerden dhkpcye para aktarıldığı iddiasına dava,non-sarcastic
trt,dışişi soykırım sorum uluslararası hukuk hesap ver,non-sarcastic
trt,bakan kacır kuzey kıbrıs birlik bilişim ada yap,non-sarcastic
trt,dmmden konyada çöken binaya ilişkin açıklama asılsız iddialara itibar etmeyiniz,non-sarcastic
zaytung,tayfun talipoğlu bir tane köy köy gör takat kal,sarcastic
zaytung,hafta sonu çocuklarla avm turu i̇şkencesinden kurtulmayı hedefleyen gökhan aydanlı cephesinde gözler türkiyeden gelecek i̇lk coronavirus vakası haberinde,sarcastic
trt,beştepe vatandaş odak yönetim etkin denetim konu koordinasyon toplantı,non-sarcastic
zaytung,teşvik kredi ve borç ertelemeye rağmen hala sıkıntı yaşayan esnaflar i̇çin makul miktarda hırsızlığa i̇zin veren düzenleme maliye bakanlığı gündeminde,sarcastic
zaytung,ortadoğuda nihayet anlayabildiği bir gelişme olan dışişleri bakanlığı fırsatı kaçırmadı i̇sraili kınıyoruz,sarcastic
zaytung,çiftleşme ritüeli instagramda beğendiği storylere kalp ve alev yollamaktan i̇baret olan emre erfin neslinin tükenmesi tehdidiyle karşı karşıya,sarcastic
trt,regaip kandil bugün idrak,non-sarcastic
trt,fahrettin altun millet büyük yıkım birlik beraber ruh yeniden doğ bil,non-sarcastic
trt,narin güran cinayet yeni iddianame hazırla,non-sarcastic
zaytung,öğrenci açıkla dahil akp beyan arka dur başar gazete yaratı yazar ders ver başla,sarcastic
trt,türkiye düzel turkey türkiye,non-sarcastic
zaytung,chp seçim start ver gelenek seçim çok önem abi sefer chp ver eğitim ardından teşkilat sokak sal,sarcastic
zaytung,hollandaya beklenen yaptırım geldi ak parti bu ülkedeki tüm mitinglerini i̇ptal etti,sarcastic
zaytung,mert yunak yaz rapor açıkla moda sahil geçir saat tüket tadım kuruyemiş alev yolla story geri dön,sarcastic
zaytung,dünya bankası rusya ukraynayı i̇şgal ederken her i̇ki ülkenin para biriminden daha fazla değer kaybetmeyi başaran tlyi i̇ncelemek üzere türkiyeye heyet gönderiyor,sarcastic
trt,bakan kacır türkiyenin i̇ngiltere ve avrupaya katacakları çok fazla,non-sarcastic
trt,adıyamanın zey köyü kayalık zeminde yeniden kuruldu,non-sarcastic
zaytung,son sene genç dizi lise öğrenci can oyun kalp yet yaşam yitir,sarcastic
zaytung,sosyal medya fenomen yakın çevre milyon lira dolan kaç haber hayat sorgula yakın çevre fazla lira dolandır,sarcastic
trt,beykoz belediye başkan yardımcı fidan gül gözaltı,non-sarcastic
zaytung,kombiyi açmamakta direnen emrah kandar aylık tl sabit fatura i̇çin putinle masaya oturacak,sarcastic
trt,bahçe pkk musibet son bul yıl yazı kan sayfa kapa,non-sarcastic
trt,cevdet yıl jeotermal enerji avrupa ilk sıra yer,non-sarcastic
trt,irak ve suriyenin kuzeyinde terörist etkisiz hale getirildi,non-sarcastic
zaytung,ataşehir belediye başkanının i̇marda usulsüzlük ve yakınlarına çıkar sağlama gibi nedenlerle görevden alındığını öğrenen türkiye şaşkın bunlar ne ara suç oldu ki,sarcastic
trt,yedek subay astsubay aday sınıf sonuç belli,non-sarcastic
trt,asıl ihbar yap bin ceza kes,non-sarcastic
zaytung,batıdan gelen biz karışmayız açıklamalarının ardından türkiye yönünü azerbaycana çevirdi abi siz bi konuşsanız kaza oldu diyin,sarcastic
zaytung,murat uysal yeni başkan naci ağbal merkez banka kal döviz rezerv teslim,sarcastic
trt,filistinli esir serbest bırak,non-sarcastic
trt,market fiyat karşılaş site yoğun ilgi,non-sarcastic
zaytung,şifreli soru kitapçığı i̇ddiaları yüzünden zor günler geçiren ösym yetkilerini milli piyango i̇daresine devretmenin hesaplarını yapıyor,sarcastic
trt,türkiye uadye i̇srailin uluslararası hukuka aykırı eylemlerini sundu,non-sarcastic
trt,cumhurbaşkanı erdoğan komşu taziye kur keri oku,non-sarcastic
trt,parti sözcü çelik sabır test,non-sarcastic
trt,cumhurbaşkanı erdoğan anne baba kabir ziyaret,non-sarcastic
zaytung,geç hafta asgari ücret dolar dolar çık hafta dolar düş kutla parti matematik karşı ver kurtul savaş destan yaz devam,sarcastic
zaytung,avrupa birliği kim ayrılıyo şimdi i̇ngiltere mi birleşik krallık mı büyük britanya mı hay inchi sterlini batsın anlamıyoruz ki zaten,sarcastic
trt,memur emekli zam bugün belli,non-sarcastic
trt,baykar afetzede için yap konut hak sahip teslim,non-sarcastic
trt,i̇bb yolsuzluk soruşturmasında manipülatif paylaşımlara soruşturma,non-sarcastic
trt,celal kan kin devir kapa,non-sarcastic
zaytung,i̇slam i̇şbirliği teşkilatı bunu ilk müslüman bilim adamları buldu bilgisinin tam ne i̇şe yarayacağını belirlemek üzere toplandı,sarcastic
trt,tbmm başkan kurtul genel kurul yaşa tepki,non-sarcastic
trt,hgk envanter hedef korku rüya,non-sarcastic
trt,cumhurbaşkanı erdoğan mhp genel başkan bahçe ziyaret,non-sarcastic
trt,çelik bağcıoğlunun emekli askerlerimiz üzerinden siyasi faaliyet üretmeye çalışması yanlıştır,non-sarcastic
trt,chpli nuri aslan i̇bb başkan vekili seçildi,non-sarcastic
trt,bolu parti acı kayıp,non-sarcastic
zaytung,uzman uyar şeyma subaşı nafaka fazla düşün kronik uyku,sarcastic
trt,bayram tatil kaza kişi yaşam yitir,non-sarcastic
zaytung,facebook kullan veri yanlış geç konu dev adım otomatik akraba engelle özellik gel,sarcastic
trt,yangın mahsur kal kurtar iste can ver,non-sarcastic
trt,fenerbahçe galatasaray beşiktaş uefa avrupa ligi maç yarın oyna,non-sarcastic
trt,i̇bbye yönelik yolsuzluk soruşturması firari ketenci yakalandı,non-sarcastic
zaytung,sosyal medya hesaplarının başına av yazmadığı tespit edilen genç avukata barodan i̇hraç şoku,sarcastic
zaytung,barda değişik bir i̇çki söyleyen bir genç daha bi yudum tadına bakıyım mı çetesi tarafından sarıldı,sarcastic
zaytung,ağustos ortadoğu komşu kurtul bayram yunanistan coşku kutla,sarcastic
trt,cumhurbaşkanı erdoğan muhalefet millet dert kafa yor nisan müsamere tat iktidar oyna,non-sarcastic
zaytung,hem tekel bayi hem vergi dairesi olarak çalışacak olan i̇lk i̇şletme black tekel vergi shop pilot i̇l denizlide hizmete girdi amaç aradaki vakit kaybını önlemek,sarcastic
zaytung,i̇ç anadolu bölgesini akdenize bağlayan garanti geçişli yola vatandaşların i̇lgisi büyük,sarcastic
zaytung,ekonomik krizle birlikte kaybolmaya yüz tutan bir ramazan geleneği i̇ftarda fazla yemeyin uyarısı yapan uzmanlar,sarcastic
zaytung,adalet bakanlık önem hatırla taciz darp vaka tutuklu karar için saat twitter şart ara,sarcastic
zaytung,sağlık bakanlık yıl ara vine fenomen yap hala kendi zannet kişi karantina,sarcastic
zaytung,ygs birinci miami tatil öğren genç basın tepki çığ büyü,sarcastic
trt,dmm yemek kartıyla market alışverişine sınır geldi iddiasını yalanladı,non-sarcastic
zaytung,çocuk miras moda boş park yer bırak suat duman ölüm yıl dönüm mezar baş dua,sarcastic
zaytung,araştır genç ara kariyer plan düğün yap takıl altın birlikte kaç git popüler kazan,sarcastic
trt,nuhoğlu fark şirket ver milyar ihale masak rapor,non-sarcastic
trt,fidan filistinli ana vatan terk zorla plan reddet,non-sarcastic
zaytung,daha fazla like kaybına tahammülü kalmayan sinem güralp instagramda hızla değer kaybeden kedisiyle yollarını ayırıyor,sarcastic
zaytung,i̇çişleri bakanlığından maseratili polis memuru açıklaması bize de biraz şüpheli geldi ama eşinin zayıflama çayı sattığını öğrenince üstüne gitmedik,sarcastic
trt,meteoroloji için sarı turuncu kod uyarı,non-sarcastic
trt,msb son bir hafta terörist etki hal getir,non-sarcastic
trt,türkiye abd taziye mesaj,non-sarcastic
zaytung,zor durumdaki i̇nşaat firmalarını kurtarmak i̇çin son olarak köprü geçişine de yüzde daha fazla ödemesi i̇stenen murat cümenli lan bari ferrariye bi tur bineyim,sarcastic
zaytung,hükümet kuruş para geç sağ sol kap vatandaş önlem maaş yer günlük cep harçlık ver öngör düzenle gündem,sarcastic
trt,irak ve suriyenin kuzeyinde terörist etkisiz hale getirildi,non-sarcastic
trt,türkiye ermenistan suç iade takdir karşıla,non-sarcastic
zaytung,one lovedan cesaret alan eyüp belediyesi gözünü yurtdışına çevirdi sırada oktoberfest ve rio karnavalı var,sarcastic
zaytung,aşırı refah ve huzurdan sıkılan türkiye başkanlık sistemi i̇çin referanduma sıcak bakıyor aynen ya biraz aksiyon olsun,sarcastic
zaytung,sonbahardaki eylemler i̇çin hazırlıklarını antalyada sürdüren gezi direnişçilerinin i̇lk rakibi alman panzerleri,sarcastic
trt,türkiye malta büyükelçi erdeniz şen hayat kaybet,non-sarcastic
trt,cumhurbaşkanı erdoğan i̇srailin mutabakata rağmen saldırıları endişe verici,non-sarcastic
trt,oyun sokak eylem için kışkırt iddia,non-sarcastic
zaytung,rtük haber kullan müzik kısıtla getir,sarcastic
trt,mi̇t yıllık istihbarat belgesini gün yüzüne çıkardı,non-sarcastic
trt,devlet bahçe pkk iltisak grup şart silah bırak,non-sarcastic
trt,cumhurbaşkanı yardımcı yılmaz cumhurbaşkanı erdoğan aile yönelik hakaret tepki,non-sarcastic
zaytung,onu kıskandırmak i̇çin çıktığı yolda çocuğunu bekleyen stden i̇tiraf kıskanmıyor galiba ya,sarcastic
zaytung,alman hükümetinden gelen saldırı uyarıları mi̇ti de harekete geçirdi beyler binayı boşaltıyoruz personelimiz de evden çıkmasın,sarcastic
zaytung,günlük programı müge anlı esra erol ve akşamki saatlik diziden oluşan aslı kuyar beyaz yakalı olarak girdiği pandemiden annesi olarak çıkmaya hazırlanıyor,sarcastic
zaytung,dışişi bakanlık suriye politika yeniden belirle üzere suriye memur alım yap azı bir bil sor,sarcastic
trt,tübaftan özgür özele tepki sağduyuya davet ediyoruz,non-sarcastic
zaytung,i̇stanbulun yeni yürüyüş ve miting alanı marmarayda deneme süreci sorunsuz i̇lerliyor,sarcastic
zaytung,doğumgününü mütevazi bir törenle kutlayan ayça_den veryansın i̇nternet camiası çok nankör,sarcastic
trt,parti cumhurbaşkanı erdoğan doğum gün özel kutla mesaj,non-sarcastic
zaytung,mustafa sarıgülün parçalık cenaze yaka fotoğrafı koleksiyonu bu haftasonu i̇stanbul modernde,sarcastic
zaytung,bayram tatili i̇çin şehri terk eden milyon i̇stanbullu yurdun dört bir yanında paralarıyla rezil olmak i̇çin kıyasıya yarışacak,sarcastic
trt,mi̇t te terör örgütlerine ağır darbe indirdi,non-sarcastic
zaytung,geliş ülke bir ara getir zirve hesap öde gergin damga vur,sarcastic
trt,erdoğan banka soy slogan belediye soy slogan,non-sarcastic
trt,msb kıta sahan karşı ihlal saha derhal engelle,non-sarcastic
zaytung,meb kasımda günlüğüne öğretmen muamelesi yapılan sözleşmeli öğretmenlerin fazla havaya girmemesi i̇çin önümüzdeki hafta i̇ntibak mobbingi uygulanacağını açıkladı,sarcastic
trt,çınar belediye milyon lira çevre ceza,non-sarcastic
trt,uluslararası hakem dergi ulaş altyapı yayın hayat başla,non-sarcastic
zaytung,ankara mülteci dram deniz yol yunanistan kaç çalış suriye etimesgut ölüm terket,sarcastic
trt,cumhurbaşkanı erdoğan ahmed şara bir ara gel,non-sarcastic
trt,cumhurbaşkanı erdoğan şehit aile başsağlığı mesaj,non-sarcastic
zaytung,görevdeki i̇lk ayında afganistan para birimine tl karşısında yüzde değer kazandıran afganistan merkez bankası başkanı demek bir de şu bilgisayarı açabilsem,sarcastic
zaytung,mülteci pazarlık fiyat kır nijer sinir boz milyar dolar hepsi milyon tamam,sarcastic
trt,cumhurbaşkanı erdoğan yatırım hizmet proje paylaş,non-sarcastic
zaytung,çeşmede liraya lahmacun satılan beach i̇lgisizlikten kapanma noktasına geldi,sarcastic
trt,bakan yerlikaya bin zehir tacir tutukla devam,non-sarcastic
zaytung,chpye yönelik i̇lk girişimlerin beklenen de hızlı başlamasının ardından mhpde tedirginlik lan,sarcastic
zaytung,hazirana kadar i̇stanbulda miting düzenleyecek olan cumhurbaşkanı erdoğanın yerine ülkeyi her gün kurayla belirlenecek bir başka vatandaş yönetecek,sarcastic
zaytung,yılan tarafından isırılan genç pandomimci son yolculuğuna uğurlandı,sarcastic
trt,bakan tunç bin kişi affet şekil değer doğru,non-sarcastic
zaytung,bu hafta siyaset yüzünden mi pandemi yüzünden mi yoksa ekonomi yüzünden mi hayattan tiksinmesi gerektiğine karar veremeyen gizem buray akışına bırakmaya karar verdi,sarcastic
zaytung,matematiğin nobeli facebookta sorusunu i̇lk paylaşan türkün oldu,sarcastic
trt,fidan kalın ürdün kral abdullah tarafından kabul,non-sarcastic
zaytung,tutuklu yargıla fetö sanık üst düzey bir parti aile damat vaat dolan çete çöker,sarcastic
trt,kurtul türkiye önle bir yüksel başlangıç,non-sarcastic
trt,çelik özel tepki siyasi ahlak terbiye yoksun ifade iade,non-sarcastic
zaytung,hdp tabelasını i̇ndirmekte geç kalan denizlinin güzelçayır i̇lçesi artık qexerşin olarak anılacak,sarcastic
zaytung,türkiye nefesini tuttu kusursuz i̇şleyen milli eğitim sistemindeki tek sorun olan andımız okunacak mı okunmayacak mının çözüme kavuşmasını bekliyor,sarcastic
trt,i̇stanbulda evlilik kredisine bin çift başvurdu,non-sarcastic
trt,sağ şerit boş orta şerit kullan ceza gelecek iddia yalanla,non-sarcastic
zaytung,ateşkes kararı ve yeni yaptırım uygulanmayacağının açıklanmasıyla birlikte rahatlayan cumhurbaşkanı erdoğan mektup yazmak i̇çin masasının başına geçti sensin lan fool,sarcastic
zaytung,adıyaman fatih anadol lise sınıf felsefe ders hayat anlam çöz,sarcastic
zaytung,hamza yerlikaya yıl önce diploma var,sarcastic
zaytung,vakıf üniversiteleri birliği gerzek anne babaların içi boş özgüven pompalayıp bize yolladığı bunun gibi on binlercesine yıl bakıcılık yapıyoruz i̇şimiz kolay değil,sarcastic
trt,suriye ülke dön sür,non-sarcastic
trt,sağlık bakanlık anne yolcu dijital platform taşı,non-sarcastic
trt,i̇stanbul cumhuriyet başsavcılığı naylon fatura ile para akladılar,non-sarcastic
zaytung,hükümet bedelli askerlik tartışmalarına son noktayı koydu heyecan olsun diye en son onu görüşücez,sarcastic
trt,tahra washington konuş,non-sarcastic
zaytung,ünlü i̇simler kendileri i̇le anılacak belde arayışında,sarcastic
trt,milyon adet uyuşturucu hap geçir,non-sarcastic
trt,türkiye mozambik için başsağlığı mesaj,non-sarcastic
zaytung,dışişleri bakanlığı yolsuzluk i̇ddiasının ardından i̇stifa eden vali nedeniyle japonyaya nota verdi i̇nadına mı yapıyorsunuz,sarcastic
zaytung,bil kaçıncı antalya altın portakal film festival yıl umur,sarcastic
trt,bakan fidan i̇ngilterede ukrayna konulu toplantıya katılacak,non-sarcastic
trt,türkiye gönder yardım malzeme gazze ulaş,non-sarcastic
trt,cumhurbaşkanı erdoğan terör türkiye süreç kazan birlik türkiye,non-sarcastic
trt,kalkan operasyon düzen göç yakala,non-sarcastic
trt,ege deniz sismik hareket sür,non-sarcastic
